spamorham,label,sms
ham,0,তাইলে তো প্রবলেম হয়ে গেল তোমার সাথে থাকতে পারলে তো ভালই হতো তুমি ওকে গাইড লাইন দিতে পারতে। 
ham,0,হা হা তারপরও দেখি আমি আমার ভাইদের সাথে কথা বলে আমাদের একটা রুম যেহেতু খালি আছে ওই রুমে ও থাকলে হয়তো প্রবলেম হওয়ার কথা না। 
ham,0,আচ্ছা ঠিক আছে তুমি কথা বলে আমাকে জানাইও। 
ham,0,হ্যাঁ  আমি কথা বলছি ভাইদের সাথে ওরা বলছে একা থাকলে তো ভাড়া অনেক বেশি পড়বে তাহলে ওর সাথে যদি আরেকজন থাকে তাহলে ভালো হতো 
ham,0,হ্যাঁ ওর সাথে একজন ম্যানেজ করে উঠানো যাবে যদি হয় তাহলে কনফার্ম করবো আর কি 
ham,0,হ্যাঁ তুমি কনফার্ম করতে পারো যেহেতু একটা রুম খালি আছে ওই জায়গায় ওরা দুইজন থাকবে আর কারো সমস্যা হওয়ার কথা না। 
ham,0,আচ্ছা বাসা ভাড়া কি রকম হবে দুইজন থাকলে? 
ham,0,রুম ভাড়া হবে আট হাজার টাকা দুজনে ভাগ করে দিতে হবে। 
ham,0,আচ্ছা আর খাবারের সিস্টেমটা কি রকম। 
ham,0,খাবার মিল সিস্টেম ও যত লেখা খাবে ওটাই উঠবে। 
ham,0,ও আচ্ছা ঠিক আছে তাহলে তো ভালই আমি তাহলে কনফার্ম করলাম তুমি বলে দিও তোমার বাসার ভাইদেরকে। 
ham,0,আপনার ইন্টারনেট প্যাকেজটি শেষ হয়েছে দয়া করে রিনিউ করুন।
ham,0,হ্যাঁ হ্যাঁ অবশ্যই আমি বলে দিয়েছি অলরেডি তাহলে তুমি কনফার্ম করে ফেলো মেবি এক মাসের এডভান্স দেয়া লাগতে পারে। 
ham,0,আচ্ছা আচ্ছা সমস্যা নেই আমি এডভান্স করে দিচ্ছি তুমি তাহলে সব কনফার্ম করো আর ও ঢাকা আসার পরে ওর কিছু কেনাকাটা আছে ওগুলাতে হেল্প কর। 
ham,0,ওকে ওটাতে সমস্যা নেই তো আমার এখানে থাকবে আমার মনিটরে নিয়ে থাকবে ‌
ham,0,হ্যাঁ তাহলে তো আর কোন সমস্যা নেই পর তুমি যেহেতু পরিচিত ওকে কেউ দেখে শুনে রেখো। 
ham,0,আচ্ছা ঠিক আছে ওর নাম্বারটা দিয়ে দিও আমি যোগাযোগ করবো ওর সাথে ওর সুবিধা অসুবিধা যাতে আমাকে জানাতে পারে। 
ham,0,আচ্ছা বন্ধু ধন্যবাদ উপকারের জন্য ।
ham,0,হাই আমি আপনাদের অনলাইন ফিগনাল কোর্সটি করার জন্য আবেদন করতে চাচ্ছি। 
ham,0,জি অবশ্যই আপনি কিভাবে ক্লাস করতে চাচ্ছেন ফিজিক্যালি নাকি অনলাইনে ক্লাস করতে চাচ্ছেন। 
ham,0,আমার দিনে ভার্সিটি থাকে তাই আমার ফিজিক্যালি ক্লাস করা সম্ভব না আমি অনলাইনে ক্লাস করতে যাচ্ছি তাও রাতের ক্লাস। 
ham,0,হ্যাঁ অবশ্যই আপনি করতে পারবেন সপ্তাহে তিন দিন রাতে ক্লাস হয়। 
ham,0,তো আপনাদের কোর্সের ডিউরেশন কত দিন। 
ham,0,আমাদের কোর্সের ডিউরেশন তিন মাস এবং দুই মাসের একটি কোর্স আছে। 
ham,0,তিন মাসের এবং দুই মাসের কোর্সটি কিরকম খরচ পড়বে এবং কি রকম ক্লাস হবে। 
ham,0,তিন মাসের করছে আপনার সপ্তাহে দুই দিন ক্লাস হবে। 
ham,0,এবং দুই মাসের কোর্সে সপ্তাহে তিন দিন ক্লাস হবে। 
ham,0,ক্লাস ডিউরেশন টা কিরকম হবে। 
ham,0,সাধারণত একটি ক্লাস দুই ঘন্টা করে হবে এবং আপনাকে অনলাইন টিউটোরিয়াল দেওয়া থাকবে আপনি ওখানে প্র্যাকটিস করতে পারবেন। 
ham,0,ও আচ্ছা তাহলে দুই মাস এবং তিন মাসের কোর্স ফি টা কি রকম হবে। 
ham,0,দুই মাসের কোর্স ফিতে আপনার সাড়ে তিন হাজার টাকা দিতে হবে এবং তিন মাসের কোর্স আপনার ৪০০০ হাজার৩০০ টাকা দিতে হবে।
ham,0,আচ্ছা তাহলে আমি দুই মাসের কোর্স ফিটা নিতে চাচ্ছি। 
ham,0,ওকে তাহলে আমরা আপনাকে একটি ফর্ম দিচ্ছি ওটা পূরণ করে জমা দিন। 
ham,0,ফর্টি পার্সেন্ট টাকা আপনাকে এখনই দিতে হবে এবং বাকি টাকা কোর্স শুরু হওয়ার সাথে সাথে দেওয়া লাগবে। 
ham,0,আচ্ছা ঠিক আছে আমি তাহলে টাকা পেমেন্ট করে দিচ্ছি। 
ham,0,ওকে আপনি যদি কোন ক্লাস মিস করেন তাহলে আমাদের ওই ক্লাসটি অনলাইনে পেয়ে যাবেন সেক্ষেত্রে আপনার পিছিয়ে পড়ার সম্ভাবনা নেই। 
ham,0,ও তাহলে তো ভালই। ‌ক্লাসের টাইমটা কখন হবে? 
ham,0,রাত 9 টা থেকে সাড়ে দশটা পর্যন্ত ক্লাসের টাইম হবে। 
ham,0,আচ্ছা ঠিক আছে আমি তাহলে আমি কোর্সে নিচ্ছি। 
ham,0,আপনাকে প্রতি ক্লাসের আগে ভিডিও লিংক দেয়া হবে ওই লিঙ্কে যুক্ত হয়ে আপনাকে ক্লাস করতে হবে। 
ham,0,আচ্ছা ঠিক আছে প্রবলেম নেই ধন্যবাদ। 
ham,0,ওকে ঠিক আছে আপনি পরম পূরণ করে টাকা জমা দিন ধন্যবাদ। 
ham,0,আসসালামু আলাইকুম আস সুন্নাহ  ফাউন্ডেশনে আমি কিছু টাকা দান করতে চাচ্ছি। 
ham,0,ওয়ালাইকুম আসসালাম যে অবশ্যই আপনি দান করতে পারেন আমাদের ফাউন্ডেশনে। 
ham,0,আমি কিভাবে আপনাদের কাছে টাকা পাঠাতে পারবো। 
ham,0,আমাদের বিকাশ রকেট এবং নগদের মাধ্যমে টাকা পাঠাতে পারবেন। 
ham,0,ব্যাংকের মাধ্যমে টাকা পাঠানো সম্ভব আমার টাকা ব্যাংকে আছে তো এজন্য। 
ham,0,জি অবশ্যই আমাদের ব্যাংক অ্যাকাউন্ট আছে আপনি যার মাধ্যমে সরাসরি টাকা পাঠাতে পারবেন। 
ham,0,আচ্ছা ঠিক আছে তাহলে আমি ব্যাংকের মাধ্যমে টাকা পাঠাবো। 
ham,0,ওকে আপনি চাইলে আমাদের আসল না ফাউন্ডেশন এর সকল কার্যক্রম দেখতে পারেন। 
ham,0,জিজি অবশ্যই দেখবো এবং আমার আপনাদের ফাউন্ডেশন সম্পর্কে জানা আছে। 
ham,0,জি স্যার আমাদের এটা সম্পূর্ণ অভাবজন ক একটি প্রতিষ্ঠান যার মাধ্যমে আমরা গরিব অসহায় মানুষদের সেবা দিয়ে থাকি। 
ham,0,যে অনেক ভালো উদ্যোগ তাহলে আমি আমার টাকাটা পাঠিয়ে দেবো আপনাদের ব্যাংকের একাউন্টে ধন্যবাদ। 
ham,0,ধন্যবাদ আপনাকেও আমাদের ফাউন্ডেশনে দান করে গরিব দুঃখীদের সেবার সাথে যুক্ত হওয়ার জন্য।
ham,0,কালকে তো নাহিদের জন্মদিন এ উপলক্ষে কিছু আয়োজন করবি?
ham,0,হ্যাঁ আমিও তোকে মেসেজ দিতে চাইছিলাম ও তো ঢাকাতে আছে তাহলে চল আমরা ওকে একটা সারপ্রাইজ দেই। 
ham,0,হ্যাঁ সেটাই তুই তো ফার্মগেট আছিস ওর বাসাও ফার্মগেট আমি মিরপুর থেকে আসবো বিকেলে তাহলে। 
ham,0,আসতে পারস তবে আমার মনে হয় ওকে মিরপুর ডাকলেই ভালো হবে কারণ ওই জায়গায় ভালো রেস্টুরেন্ট আছে। 
ham,0,আচ্ছা ঠিক আছে তাহলে কালকে তুই ওকে নিয়ে মিরপুর চলে আসিস মেট্রো দিয়ে। 
ham,0,হ্যাঁ তবে ওকে আগে থেকে কিছু বলা যাবে না এমনি বলে নিয়ে আসবো। 
ham,0,হ্যাঁ কয়জন হবে আমি তুই আরো ৪-৫ জন হবে মেবি তাহলে সকলকে বলে দিস। 
ham,0,আচ্ছা ঠিক আছে আমি সবাইকে জানাচ্ছি গ্রুপে কাল তাহলে দেখা হচ্ছে কাল তাহলে দেখা হচ্ছে। 
ham,0,ওকে ইনশাল্লাহ কালকে দেখা হচ্ছে বাই।
ham,0,আপনাদের সবথেকে আমি একটি প্রোডাক্ট নিয়েছি কিন্তু আমার প্রোডাক্টটি ভাঙ্গা ভিতরে। 
ham,0,দুঃখিত স্যার আসলে এরকম হওয়ার কথা না আপনি প্রোডাক্টের ছবি দিন আমাকে। 
ham,0,দেখেন প্রোডাক্টটি হাতে পাওয়ার পর বাসায় এনে খুলে দেখি এ অবস্থা। 
ham,0,এরকম তো হওয়ার কথা না স্যার তবে আমাদের ডেলিভারি ম্যান এর কাছে আমরা ভালো প্রোডাক্টটি দিছি উনার মেবি কোন সমস্যা হয়েছে। 
ham,0,তাহলে এখন করনীয় কি আমাকে বলুন আপনি। 
ham,0,স্যার  এটা তো আমাদের প্রবলেম না তবে আমরা আপনার প্রোডাক্টটি চেঞ্জ করে দিতে পারি। 
ham,0,সে ক্ষেত্রে কি আমাকে আবার টাকা দেওয়া লাগবে। 
ham,0,স্যার প্রোডাক্ট এর কোন টাকা দিতে হবে না তবে আপনাকে ডেলিভারি চার্জ দিতে হবে আবার। 
ham,0,ডেলিভারি চার্জ বলতে আমাকে আবার দুইবার ডেলিভারি চার্জ দিতে হবে। 
ham,0,না স্যার শুধু একবারের ডেলিভারি চার্জে দিবেন শুধু দিয়ে আসবে যে ওটার। 
ham,0,আচ্ছা তাহলে প্রোডাক্টটি আমি আপনাদের কাছে কিভাবে পৌঁছাব। 
ham,0,আমাদের যে ডেলিভারি ম্যান আপনাকে প্রোডাক্ট ডেলিভার করেছে সে আপনার ঠিকানায় গিয়ে প্রোডাক্ট নিয়ে আসবে। 
ham,0,আচ্ছা ঠিক আছে তাহলে উনাকে বলে দিয়েন আমার কাছ থেকে নিয়ে যেতে। 
ham,0,জি অবশ্যই এর পরের বার যখন আপনি প্রোডাক্ট হাতে নিবেন তখন ডেলিভারি ম্যান এর কাছে দাঁড়িয়ে চেক করে নিবেন। 
ham,0,আচ্ছা ঠিক আছে বাট আপনাদের প্রোডাক্ট গুলো অনেক র্যাপিং করা থাকে এটা দেখার অনেক কষ্ট তো যার কারণে আমি বাসায় এনে খুলছিলাম। 
ham,0,জি স্যার বুঝতে পেরেছি তারপরও এবার আপনি প্রোডাক্টটি ডেলিভারি ম্যানের কাছ থেকে দেখে নিবেন কারণ এরপর আর ফেরত হবে না। 
ham,0,আচ্ছা ঠিক আছে তাহলে আপনি আপনার ডেলিভারি ম্যানকে আমার ঠিকানা দিয়ে দিয়েন এবং আমার প্রোডাক্টটি রিটার্ন নিতে বলবেন। 
ham,0,জি অবশ্যই আপনার ঠিকানাটি আরেকবার আমাদেরকে সেন্ড করুন। 
ham,0,আচ্ছা ঠিক আছে আমি ঠিকানা দিয়ে দিচ্ছি। 
ham,0,আসসালামু আলাইকুম ভাইয়া কেমন আছেন। 
ham,0,এইতো ভালো তুই কেমন আছিস। 
ham,0,জি ভালো আমি আগামী কালকে ঢাকা আসতে চাচ্ছি একটা ল্যাপটপ কিনার জন্য। 
ham,0,হ্যাঁ অবশ্যই তো কোন ব্র্যান্ডের কি মডেল কিনবি দেখা আছে কিছু। 
ham,0,না আসলে আমি সেকেন্ড হ্যান্ড নিতে চাচ্ছি সে ক্ষেত্রে আপনি আমাকে একটু সময় দিয়ে যদি কিনে দিতেন। 
ham,0,কালকে সকালে তো আমি ফ্রি নেই বিকেলে হলে ফ্রি আছি। 
ham,0,আচ্ছা ঠিক আছে তাহলে বিকালে আসবো আপনার কাছে। 
ham,0,আচ্ছা ঠিক তো কোন ব্রান্ড পছন্দ আছে নাকি। 
ham,0,জি লেনোভো ব্র্যান্ডেড নিতে চাচ্ছিলাম আমার এক ফ্রেন্ড ইউজ করছে ওটা নাকি ভালোই চলতেছে। 
ham,0,হ্যাঁ আমার এক পরিচিত দোকান আছে মিরপুর ১০ এ উনার কাছ থেকে নিতে পারিস। 
ham,0,তাহলে তো ভালই হয় আপনার সাথে গেলে হয়তো কিছু কমাও রাখবে টাকা। 
ham,0,হ্যাঁ সেটা তো অবশ্যই কমায় রাখবে আর প্রোডাক্ট ও ভালো দিবে। 
ham,0,আচ্ছা ঠিক আছে ভাইয়া আমি কোর আই ফাইভ ইলেভেন জেনারেশন নিতে চাচ্ছি। 
ham,0,হ্যাঁ আরো অনেক মডেল আছে দেখতে পারিস দেখে যেটা ভালো হয় সেটাই কিনবে। 
ham,0,হ্যাঁ হ্যাঁ অবশ্যই যাওয়ার পর তো আরো অনেক মডেল দেখব। 
ham,0,আচ্ছা ঠিক আছে তাহলে সাবধানে আসিস। 
ham,0,আচ্ছা ঠিক আছে ভাই আমি আরেকটা জিনিস চাচ্ছিলাম যে আমি টাকাগুলো আপনার ব্যাংক একাউন্টে পাঠিয়ে দিব। 
ham,0,পাঠানোর কি দরকার তুই সাথে করে তো নিয়ে আসতে পারো। 
ham,0,না ভাইয়া লঞ্চ জার্নি তো একটা ভয় আছে যার কারণে চাচ্ছি এত টাকা না নিয়ে এসে আপনার ব্যাংকে পাঠিয়ে দিতে। 
ham,0,আচ্ছা ঠিক আছে পাঠিয়ে দে তাহলে আমার ব্যাংক নাম্বার তোকে দিয়ে দিচ্ছি। 
ham,0,আচ্ছা ঠিক আছে দেখেন ভাইয়া আমি আপনার ব্যাংকে ৫০ হাজার টাকা পাঠিয়েছি। 
ham,0,হ্যাঁ এইমাত্র টাকা পেলাম আশা করি এর মধ্যে অনেক ভাল ল্যাপটপ পেয়ে যাবে। 
ham,0,হ্যাঁ আমার ফ্রেন্ডেরটা কিন্তু শুনলাম ৪৫ হাজার টাকা দিয়ে। 
ham,0,হ্যাঁ ৫০ থেকে ৪৫ হাজার এর আশেপাশে পেয়ে যাবে। 
ham,0,জি ভাইয়া তাহলে আপনি কালকে আমাকে একটু সময় দিয়েন ধন্যবাদ। 
ham,0,আচ্ছা ঠিক আছে সাবধানে আসিস আর তুই কি একা আসতেছস। 
ham,0,না আমার এক ফ্রেন্ড আছে সাথে ও আসতেছে। 
ham,0,আচ্ছা ঠিক আছে তাহলে কালকে দেখা হচ্ছে 
ham,0,জি ভাইয়া কালকে দেখা হচ্ছে আস্সালামুআলাইকুম।
ham,0,আপনি বোনাসের ৮০% পার্সেন্ট ইন্টারনেট ব্যবহার করেছেন
ham,0,আমি অনলাইনে আপনাদের প্রোডাক্ট দেখে নক দিলাম। 
ham,0,যে স্যার ধন্যবাদ আপনি আমাদের কোন প্রোডাক্টটি পার্সেস করতে চাচ্ছেন। 
ham,0,আসলে আমার একটি গ্রী কোম্পানির এসি দরকার সে ক্ষেত্রে কি রকম নিলে ভালো হবে। 
ham,0,জি স্যার আমাদের এখানে গ্রিল তাছাড়াও অন্যান্য ব্র্যান্ডের আরো ভালো এসি আছে আপনি চাইলেও এগুলো দেখতে পারেন। 
ham,0,না আমার গ্রী কোম্পানির টাই পছন্দ এটা কি রকম প্রাইস পড়বে ওটা বলেন। 
ham,0,স্যার আপনার রুমের সাইজটা যদি বলতেন। 
ham,0,আমার রুমের সাইজ হলো ১১ ফুট বাই ১০ ফুট। 
ham,0,আচ্ছা স্যার রুমটা কি টফ ফ্লোর নাকি উপরে আরো ফ্লোর আছে? 
ham,0,না এটা টপ ফ্লোর না উপরে আরো ফ্লোর আছে। 
ham,0,তাহলে স্যার আপনি এক টন এসে নিতে পারেন। 
ham,0,এক টন এসি থেকে ভালো কাভারেজ হবে আমি তো শুনলাম এক টনেসি দশ ফুট বাই ১০ ফুটের জন্য হয়। 
ham,0,জি স্যার তবে যেহেতু আপনার টপ ফ্লোর নয় সেক্ষেত্রে সমস্যা হবে না দেড় টন এসি হলে আরো বিদ্যুৎ বিল বেশি আসবে। 
ham,0,আচ্ছা যেহেতু পরে ভাষা চেঞ্জ করার অপশন আছে সে ক্ষেত্রে দেড় টন এসি টাই ভালো হবে তাহলে আমি দেড় টন এসি নিতে চাচ্ছি ।
ham,0,আচ্ছা ঠিক আছে স্যার আপনি আমাদের শোরুমে এসে দেখতে পারেন অথবা অনলাইনের মাধ্যমে অর্ডার করতে পারেন। 
ham,0,ভালো হবে কোনগুলো ফোর স্টার রেটিং এবং থ্রি স্টার রেটিং দেখলাম এক জায়গায়। 
ham,0,আমাদের ফোর স্টার এবং থ্রি স্টার উভয়ের এসি গুলা ভালো। 
ham,0,দেড় টনের গ্রী এসি কত টাকা পড়বে? 
ham,0,ফোর স্টার নিলে ৭২ হাজার টাকা পড়বে এবং থ্রি স্টার নিলে ৬৮ হাজার টাকা পড়বে। 
ham,0,আচ্ছা এগুলো কি কপার কয়েলের? 
ham,0,জি স্যার দুইটাই কপার কয়েলের ।
ham,0,কপার কয়েল আর অ্যালুমিনিয়াম কয়েল এর মধ্যে পার্থক্য কি। 
ham,0,স্যার কপার কয়েলটা লং টাইম এর জন্য অনেক ভালো কিন্তু এলমনিয়াম কয়েলটা লং টাইমের জন্য একটু সমস্যা হয়। 
ham,0,আচ্ছা ঠিক আছে তাহলে কপার কয়েলের টাই নেয়া ভালো হবে। 
ham,0,যি স্যার কপার কয়েলের টাই সবচেয়ে বেস্ট ওইটাই ভালো চলতেছে। 
ham,0,আচ্ছা তাহলে আমি কি আপনাদের শপে এসে অর্ডার করবো। 
ham,0,জিতার সাথে এসে আপনি দেখে অর্ডার করতে পারেন সে ক্ষেত্রে অর্ডার করার 10 দিনের মধ্যে আমাদের লোক গিয়ে আপনাকে এসি ফিটিং করে দিয়ে আসবে। 
ham,0,দশ দিন কেন এর আগে হবে না। 
ham,0,না সার এখন আমাদের রাশ চলতেছে তো যার কারণে স্টক সীমিত আমরা অর্ডারগুলো নিয়ে দশ দিনের মধ্যেই আমরা ডেলিভারি দিয়ে থাকি। 
ham,0,আচ্ছা ঠিক আছে আমি এসে কথা বলব এবং দেখে কনফার্ম করবো। 
ham,0,জি স্যার অবশ্যই ধন্যবাদ আপনাকে আমাদের সাথে থাকবেন।
ham,0,আগামী ২৯ নভেম্বর আমার বোনের বিয়ে তুমি আসো। 
ham,0,আরে কনগ্রাচুলেশন ওই সময় আমারও পরীক্ষা নাই আশা করি আসতে পারবো। 
ham,0,হ্যাঁ তোদের বাড়ির ঠিকানাটা একটু দিস আঙ্কেল আন্টিকে গিয়ে দাওয়াত দিতে হবে। 
ham,0,আব্বু আম্মু তো এখন ঢাকা আছে বাড়ি গেলে তোকে বলবো। 
ham,0,তো ম্যানেজমেন্ট করতেছিস কারা কার। 
ham,0,ফাস্টে পারিবারিকভাবেই মসজিদে বিয়ে হবে তারপরে অনুষ্ঠান হবে। 
ham,0,ও আচ্ছা গায়ে হলুদ হবে না। 
ham,0,হ্যাঁ হবে হবে ওটা ২৭ তারিখ হবে তুই কিন্তু গায়ে হলুদের আগে আসতে হবে। 
ham,0,আচ্ছা চেষ্টা করব গায়ে হলুদ আসতে না পারলেও বিয়েতে আসবো। 
ham,0,আমাদের ব্যাচের সবাইরে কি দাওয়াত দেয়া হয়েছে। 
ham,0,হ্যাঁ হ্যাঁ অলরেডি ব্যাচের সবাইকে বলা হয়েছে এর মধ্যে দুই একজন ছাড়া সবাই আসবে। 
ham,0,আচ্ছা তাহলে তো ভালো সবাই একসাথে হইতে পারলাম। 
ham,0,হ্যাঁ হ্যাঁ আচ্ছা একটু তোরা পারলে আগে আসিস একটু কাজ টাজ করার ব্যাপার আছে তো। 
ham,0,হ্যাঁ অবশ্যই আগে আসবো ইনশাল্লাহ। 
ham,0,আর ফটোগ্রাফারের জন্য এলাহির ক্যামেরা আছে তো 
ham,0,হ্যাঁ হয়তো ভালো ছবি তোলে এবং ওর ইভেন্ট ফটোগ্রাফিও করে। 
ham,0,ওকে বলতে হবে আরেকজন ও বলে রাখছি তারপরও ও থাকবে। 
ham,0,. হ্যাঁ হ্যাঁ অনেক ছবি ভালো তোলে ওকে রাখতে হবে। 
ham,0,আচ্ছা ঠিক আছে বন্ধু আমি আরো বাড়িতে কার্ড দিতে হবে এজন্য একটু ব্যস্ত আছি। 
ham,0,আচ্ছা ঠিক আছে সাবধানে কাজ করিস কিছু দরকার হলে জানাইস বাই।
ham,0,আচ্ছা আপনাদের শোরুমে কি পোর্টেবল এসি আছে। 
ham,0,জি স্যার পোর্টেবল এসি এভেলেবেল। 
ham,0,আমি আগে ননফোর্টেবল এসি দেখছিলাম আপনাদের শোরুমেই এখন অনেকে বলতেছে যে পোর্টেবল এসি ভালো হবে। 
ham,0,যে স্যার পোর্টেবল এসেও ভালো ওটা হলো আপনি যদি বাসা পাল্টানোর সম্ভাবনা থাকে তাহলে সে ক্ষেত্রে পোর্টেবল এসি নাই ভালো। 
ham,0,জি ভাই আমি তো একা মেসে থাকি যার কারণে পোর্টেবল এসি ভাল হবে ভেবে আমার জন্য। 
ham,0,যে পোর্টেবল এসির মধ্যে এক টন এবং দেড় টনের এভেলেবেল আছে। 
ham,0,পোর্টেবল এসির ব্যবহারটা কি রকম সেফটি হবে। 
ham,0,জি স্যার অবশ্যই সেফটি হবে আপনি শুধু একটি পাইপ থাকবে এসিড ওটা বাইরে রাখতে হবে জালানা দিয়ে।
ham,0,হ্যাঁ হ্যাঁ ওটা ভিডিওতে দেখলাম তাহলে আমার পোর্টেবল এসিটাও একটু দেখতে হবে যেহেতু ওটাকে ইজিলি সেটাপ করা যায়। 
ham,0,জি স্যার অবশ্যই আপনি যে কোন সময় আমাদের শোরুমে এসে দেখতে পারেন।
ham,0,আচ্ছা ঠিক আছে তাহলে আমি শীঘ্রই আপনাদের শোরুমে আসবো। 
ham,0,ফিশার বিডি থেকে আপনাকে স্বাগতম আপনার কাঙ্ক্ষিত হল সিলেক্ট করুন। 
ham,0,যে আমি আপনাদের অনলাইন রিভিউ এবং পেজে অনেকদিন ধরে ফলো করছি আমার কিছু ফ্রেশ মাছ লাগবে। 
ham,0,জিতের অবশ্যই আমাদের এখানে সকল মাছ ফ্রেশ এবং ভালো এটা নিশ্চয়তা দিয়ে থাকি আমরা 
ham,0,যে আমার কিছু সাগরের ফ্রেস মাছ লাগবে। 
ham,0,জি স্যার অবশ্যই আমাদের মাসের তালিকা আপনাকে দেয়া হলো আপনি এখান থেকে সিলেক্ট করে আমাদেরকে জানাবেন। 
ham,0,আমার কিছু সিলেক্টেড মাছ আছে যেগুলোর লিস্ট আমি আপনাকে দিচ্ছি আপনার কাছে ওগুলা থাকলে আমাকে জানাবেন। 
ham,0,যে তার আপনার লিস্টের সকল মাছে আমাদের কাছে আছে আপনি আমাদেরকে অর্ডার করতে পারেন। 
ham,0,যে আপনাদের অর্ডার পলিসি টা কি রকম যদি একটু বলতেন। 
ham,0,ঢাকার মধ্যে যদি আপনি অর্ডার করে থাকেন তাহলে আমাদেরকে ৩৫০ টাকা ডেলিভারি চার্জ এবং ঢাকার বাইরে হলে ৫০০ টাকা ডেলিভারি চার্জ লাগবে। 
ham,0,যে আমি ঢাকার মধ্যে আছি কিন্তু আমার কিছু মাছ ঢাকা লাগবে এবং বাকিগুলো আমি গ্রামে পাঠাবো। 
ham,0,জি স্যার অবশ্যই আপনি যেভাবে বলবেন সেভাবে। 
ham,0,তাহলে আমি লিস্ট করে দিচ্ছি আপনাকে যেগুলো দেশে যাবে ওগুলা দেশের এবং রেগুলার ঢাকাতে আসবে ওগুলা ঢাকার লিস্টে থাকবে। 
ham,0,বিচার অবশ্যই তাহলে তো আমাদের সুবিধা হয় আপনার লিস্ট টা পাঠান আমাদের কাছে। 
ham,0,যে অবশ্যই লিস্ট প্রদান করা হয়েছে আপনাদের ঢাকায় এবং ঢাকার বাইরে কত দিনের মধ্যে প্রোডাক্ট পাওয়া যায়। 
ham,0,ঢাকার মধ্যে একদিনে এবং ঢাকার বাইরে সর্বোচ্চ ৩৬ ঘন্টার মধ্যে পাওয়া যাবে। 
ham,0,আচ্ছা ঠিক আছে তাহলে আমার অর্ডারটা প্লেস করুন সে ক্ষেত্রে আমাকে কি আগে অগ্রিম দিতে হবে। 
ham,0,যে তার অবশ্যই আগে ৬০% টাকা পেমেন্ট করতে হবে বাকিটা ডেলিভারি ম্যানেজ করতে দিবেন। 
ham,0,আচ্ছা ঠিক আছে তাহলে আমি টাকা পেমেন্ট করে দিচ্ছি। 
ham,0,ওকে ধন্যবাদ স্যার আর কখনো সময় কিছু লাগলে আমাদেরকে জানাবেন। 
ham,0,ঈদের শুভেচ্ছা ঈদ মোবারক কেমন আছেন আপনি। 
ham,0,এইতো আলহামদুলিল্লাহ ভালো আপনি কেমন আছেন। 
ham,0,আমিও ভাল আছি তো কিভাবে কাটাবেন আজকে ঈদের দিন। 
ham,0,এইতো সকালে নামাজ পড়বো তারপর সবাইকে নিয়ে ঘুরতে যাব। 
ham,0,ঘুরতে যাবেন বলতে স্পেসিফিক কোন জায়গায় যাবেন নাকি। 
ham,0,না ভাইগনা-ভাগ্নিকে নিয়ে একটু ফুফুর বাসায় ঘুরে আসব তারপর বিকেলে ছোট ফুফুর বাসায় যাব। 
ham,0,ও আচ্ছা তাহলে তো আপনি আর আজকে ফ্রি নেই। 
ham,0,না আজকে ফ্রি নেই আর তবে সন্ধ্যার দিকে ফ্রেন্ড দের সাথে বের হতে পারি। 
ham,0,ও আচ্ছা আপনি তো এবার  ঢাকা আছেন।
ham,0,হ্যাঁ এবার ঢাকাতে ঈদ করলাম আপনি তো বাড়ি চলে গেলেন ঈদের আগেই থাকতে বললাম থাকলেন না। 
ham,0,ভাবলাম ছুটি পাইলাম তাই বাড়িতে ঘুরে আসি এছাড়া পরে আর ছুটি পাওয়া যাবে না 
ham,0,হ্যাঁ তাও কথা ইফতার ও তো ছুটি পাবেন না। 
ham,0,হ্যাঁ হ্যাঁ তবে বাড়িতে এবার ঈদের দিন অনেক বর্ষা তাই বের হতে পারি নাই। 
ham,0,ও আচ্ছা ঢাকাতে তো কোন বৃষ্টি  নেই অনেক রোদ
ham,0,হ্যাঁ তাহলে তো ভালই বৃষ্টি হইলে ঈদের দিন ভালো লাগেনা। 
ham,0,হ্যাঁ তবে এবার শুনলাম অনেক গরম হবে বৃষ্টি হলে। 
ham,0,গরম তো অলরেডি শুরু হয়ে গেছে রোজার শেষ দশটা তো অনেক গরম পরছে। 
ham,0,আচ্ছা আচ্ছা সাবধানে থাকেন এনজয় করেন ঈদ। 
ham,0,জি অবশ্যই আপনিও ভাল থাকেন সবার সাথে ভালো সময় কাটান।
ham,0,এসি সার্ভিসিং এর জন্য লোক লাগবে আমার।
ham,0,যে স্যার অবশ্যই আপনার লোকেশন এবং কখন লাগবে সেটা বলুন। 
ham,0,আমি আপনাকে আপনার লোকেশন দিয়ে দিচ্ছি ২-৩ দিনের মধ্যেই লোক পাঠালে ভালো হয়। 
ham,0,আচ্ছা ঠিক আছে স্যার আমাদের এখানে তো একটু চাপ আছে কাজের আমি ২-৩ দিনের মধ্যে আপনার জন্য লোক পাঠাবো। 
ham,0,ওকে ঠিক আছে আমার এসিটা একটু সার্ভিসিং করতে হবে গ্যাস কমে গেছে। 
ham,0,জি স্যার অবশ্যই আমাদের লোক আসার পরে আপনার সকল কিছু দেখে তারপর কি কি ঠিক করা লাগবে আপনাকে বলবেন। 
ham,0,আচ্ছা ঠিক আছে তাহলে পাঠিয়ে দিয়েন সময়মতো। 
ham,0,জি স্যার আপনার এড্রেস এবং আমাদের একটা বুকিং মানে আছে সেটা দিয়ে কনফার্ম করতে হবে। 
